family,batch,moment_type,screen_id,screen_name,figma_node,widget_id,widget_name,widget_type,data_behaviour,data_requirement,source_type,api_contract,final_api,canonical,live_route,join_status,notes,closure_theme,implementation_status
OPS,B-M4 Business Operations,Business Operations,B-BO02,Business Operations Pulse,692:43993,B-BO02-W28,Cost Optimization Insight,AI Insight,Canonical/derived mapping with unresolved contract detail,Cost-saving opportunity,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/pulse,GET /v1/business/moments/{momentId}/operations/pulse; GET /v1/companies/{companyId}/vendors/summary,ai.ai_insight + analytics.metric_current,,DEFERRED,AI/intelligence deferred — honest empty,CL-29,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO02,Business Operations Pulse,692:43993,B-BO02-W29,Vendor Pattern Insight,AI Insight,Canonical/derived mapping with unresolved contract detail,Vendor timing pattern,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/pulse,GET /v1/business/moments/{momentId}/operations/pulse; GET /v1/companies/{companyId}/vendors/summary,ai.ai_insight + analytics.metric_current,,DEFERRED,AI/intelligence deferred — honest empty,CL-29,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO02,Business Operations Pulse,692:43993,B-BO02-W30,Log Delivery,Action,Local UI / navigation,No canonical persistence,LOCAL UI,LOCAL_ONLY,N/A,,LOCAL,LOCAL_ONLY,UI-only / navigation,—,N/A
OPS,B-M4 Business Operations,Business Operations,B-BO02,Business Operations Pulse,692:43993,B-BO02-W31,View Report,Navigation,Local UI / navigation,No canonical persistence,LOCAL UI,LOCAL_ONLY,N/A,,LOCAL,LOCAL_ONLY,UI-only / navigation,—,N/A
OPS,B-M4 Business Operations,Business Operations,B-BO03,Business Operations Moments,692:44116,B-BO03-W01,Company Selector,Selector,Local UI / navigation,No canonical persistence,LOCAL UI,LOCAL_ONLY,N/A,,LOCAL,LOCAL_ONLY,UI-only / navigation,—,N/A
OPS,B-M4 Business Operations,Business Operations,B-BO03,Business Operations Moments,692:44116,B-BO03-W02,Active Moment Module Selector,Selector,Local UI / navigation,No canonical persistence,LOCAL UI,LOCAL_ONLY,N/A,,LOCAL,LOCAL_ONLY,UI-only / navigation,—,N/A
OPS,B-M4 Business Operations,Business Operations,B-BO03,Business Operations Moments,692:44116,B-BO03-W03,Operations Entry Count,KPI,Canonical/derived mapping with unresolved contract detail,Timeline entries,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/moments,Applies to all /v1 Business commands/reads,projection.business_moments,GET /v1/business/moments/:id/activity,WIRED,Ops Moments timeline bind,CL-40,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO03,Business Operations Moments,692:44116,B-BO03-W04,Vendor Count,KPI,Canonical/derived mapping with unresolved contract detail,Vendors represented,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/moments,Applies to all /v1 Business commands/reads,business.vendor,GET /v1/business/moments/:id/activity,WIRED,Ops Moments timeline bind,CL-40,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO03,Business Operations Moments,692:44116,B-BO03-W05,Active Contracts,KPI,Canonical/derived mapping with unresolved contract detail,Active vendor contracts,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/moments,Applies to all /v1 Business commands/reads,business.vendor_contract,GET /v1/business/moments/:id/activity,WIRED,Ops Moments timeline bind,CL-40,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO03,Business Operations Moments,692:44116,B-BO03-W06,Issues Count,KPI,Canonical/derived mapping with unresolved contract detail,Operational issues,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/moments,Applies to all /v1 Business commands/reads,business.issue,GET /v1/business/moments/:id/activity,WIRED,Ops Moments timeline bind,CL-40,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO03,Business Operations Moments,692:44116,B-BO03-W07,High Priority Issues,KPI,Canonical/derived mapping with unresolved contract detail,High-priority issues,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/moments,Applies to all /v1 Business commands/reads,business.issue,GET /v1/business/moments/:id/activity,WIRED,Ops Moments timeline bind,CL-40,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO03,Business Operations Moments,692:44116,B-BO03-W08,Budget Filter,Filter,Local UI / navigation,No canonical persistence,LOCAL UI,LOCAL_ONLY,N/A,,LOCAL,LOCAL_ONLY,UI-only / navigation,—,N/A
OPS,B-M4 Business Operations,Business Operations,B-BO03,Business Operations Moments,692:44116,B-BO03-W09,Vendors Filter,Filter,Local UI / navigation,No canonical persistence,LOCAL UI,LOCAL_ONLY,N/A,,LOCAL,LOCAL_ONLY,UI-only / navigation,—,N/A
OPS,B-M4 Business Operations,Business Operations,B-BO03,Business Operations Moments,692:44116,B-BO03-W10,Operations Timeline,Timeline,Canonical/derived mapping with unresolved contract detail,Spend/vendor/approval history,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/moments,Applies to all /v1 Business commands/reads,projection.business_moments,GET /v1/business/moments/:id/activity,WIRED,Ops Moments timeline bind,CL-40,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO03,Business Operations Moments,692:44116,B-BO03-W11,Event Title,Event Display,Canonical/derived mapping with unresolved contract detail,Identifies event,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/moments,Applies to all /v1 Business commands/reads,projection.business_moments,GET /v1/business/moments/:id/activity,WIRED,Ops Moments timeline bind,CL-40,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO03,Business Operations Moments,692:44116,B-BO03-W12,Event Category,Status / Category,Canonical/derived mapping with unresolved contract detail,Classifies event,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/moments,Applies to all /v1 Business commands/reads,projection.business_moments,GET /v1/business/moments/:id/activity,WIRED,Ops Moments timeline bind,CL-40,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO03,Business Operations Moments,692:44116,B-BO03-W13,Event Description,Display,Canonical/derived mapping with unresolved contract detail,Explains event,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/moments,Applies to all /v1 Business commands/reads,projection.business_moments,GET /v1/business/moments/:id/activity,WIRED,Ops Moments timeline bind,CL-40,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO03,Business Operations Moments,692:44116,B-BO03-W14,Event Contributors,Member Summary,Canonical/derived mapping with unresolved contract detail,Date/contributors,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/moments,Applies to all /v1 Business commands/reads,projection.business_moments,GET /v1/business/moments/:id/activity,WIRED,Ops Moments timeline bind,CL-40,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO03,Business Operations Moments,692:44116,B-BO03-W15,Budget Performance,Derived KPI,Canonical/derived mapping with unresolved contract detail,Quarterly budget performance,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/moments,GET /v1/business/moments/{momentId}/operations/pulse; GET /v1/companies/{companyId}/vendors/summary,analytics.metric_current / analytics.metric_observation,GET /v1/business/moments/:id/pulse | GET /v1/business/moments/:id/pulse (operations extras),WIRED,Ops Pulse fidelity + SQL extras,CL-29,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO03,Business Operations Moments,692:44116,B-BO03-W16,Budget Trend,Trend,Canonical/derived mapping with unresolved contract detail,Budget change,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/moments,GET /v1/business/moments/{momentId}/operations/pulse; GET /v1/companies/{companyId}/vendors/summary,analytics.metric_current / analytics.metric_observation,GET /v1/business/moments/:id/pulse | GET /v1/business/moments/:id/pulse (operations extras),WIRED,Ops Pulse fidelity + SQL extras,CL-29,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO03,Business Operations Moments,692:44116,B-BO03-W17,Issues Performance,Derived KPI,Canonical/derived mapping with unresolved contract detail,Issue-handling performance,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/moments,GET /v1/business/moments/{momentId}/operations/pulse; GET /v1/companies/{companyId}/vendors/summary,analytics.metric_current / analytics.metric_observation,GET /v1/business/moments/:id/pulse | GET /v1/business/moments/:id/pulse (operations extras),WIRED,Ops Pulse fidelity + SQL extras,CL-29,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO03,Business Operations Moments,692:44116,B-BO03-W18,Issues Trend,Trend,Canonical/derived mapping with unresolved contract detail,Issue performance change,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/moments,GET /v1/business/moments/{momentId}/operations/pulse; GET /v1/companies/{companyId}/vendors/summary,analytics.metric_current / analytics.metric_observation,GET /v1/business/moments/:id/pulse | GET /v1/business/moments/:id/pulse (operations extras),WIRED,Ops Pulse fidelity + SQL extras,CL-29,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO03,Business Operations Moments,692:44116,B-BO03-W19,Milestone Performance,Derived KPI,Canonical/derived mapping with unresolved contract detail,Milestone performance,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/moments,GET /v1/business/moments/{momentId}/operations/pulse; GET /v1/companies/{companyId}/vendors/summary,analytics.metric_current / analytics.metric_observation,GET /v1/business/moments/:id/pulse | GET /v1/business/moments/:id/pulse (operations extras),WIRED,Ops Pulse fidelity + SQL extras,CL-29,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO03,Business Operations Moments,692:44116,B-BO03-W20,Milestone Trend,Trend,Canonical/derived mapping with unresolved contract detail,Milestone change,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/moments,GET /v1/business/moments/{momentId}/operations/pulse; GET /v1/companies/{companyId}/vendors/summary,analytics.metric_current / analytics.metric_observation,GET /v1/business/moments/:id/pulse | GET /v1/business/moments/:id/pulse (operations extras),WIRED,Ops Pulse fidelity + SQL extras,CL-29,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO03,Business Operations Moments,692:44116,B-BO03-W21,Recent Highlights,Highlight List,Canonical/derived mapping with unresolved contract detail,Operational wins,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/moments,Applies to all /v1 Business commands/reads,projection.business_moments,GET /v1/business/moments/:id/activity,WIRED,Ops Moments timeline bind,CL-40,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO03,Business Operations Moments,692:44116,B-BO03-W22,Log a Win,CTA,Canonical requirement not fully supported,Records success,CANONICAL / CONTRACT GAP,BusinessOperations.LogWin — route TBD,POST/GET /v1/companies/{companyId}/memory; POST /v1/companies/{companyId}/memory/{memoryId}/tags,business.business_update / memory.memory,GET /v1/business/moments/:id/activity,WIRED,Ops Moments timeline bind,CL-18,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO03,Business Operations Moments,692:44116,B-BO03-W23,See Full History,Navigation,Local UI / navigation,No canonical persistence,LOCAL UI,LOCAL_ONLY,N/A,,LOCAL,LOCAL_ONLY,UI-only / navigation,—,N/A
OPS,B-M4 Business Operations,Business Operations,B-BO05,Business Operations Memory,696:9450,B-BO05-W01,Memory Filter — All,Filter,Local UI / navigation,No canonical persistence,LOCAL UI,LOCAL_ONLY,N/A,,LOCAL,LOCAL_ONLY,UI-only / navigation,—,N/A
OPS,B-M4 Business Operations,Business Operations,B-BO05,Business Operations Memory,696:9450,B-BO05-W02,Memory Filter — Budget,Filter,Local UI / navigation,No canonical persistence,LOCAL UI,LOCAL_ONLY,N/A,,LOCAL,LOCAL_ONLY,UI-only / navigation,—,N/A
OPS,B-M4 Business Operations,Business Operations,B-BO05,Business Operations Memory,696:9450,B-BO05-W03,Memory Filter — Vendors,Filter,Local UI / navigation,No canonical persistence,LOCAL UI,LOCAL_ONLY,N/A,,LOCAL,LOCAL_ONLY,UI-only / navigation,—,N/A
OPS,B-M4 Business Operations,Business Operations,B-BO05,Business Operations Memory,696:9450,B-BO05-W04,Memory Filter — Approvals,Filter,Local UI / navigation,No canonical persistence,LOCAL UI,LOCAL_ONLY,N/A,,LOCAL,LOCAL_ONLY,UI-only / navigation,—,N/A
OPS,B-M4 Business Operations,Business Operations,B-BO05,Business Operations Memory,696:9450,B-BO05-W05,Memory Filter — Issues,Filter,Local UI / navigation,No canonical persistence,LOCAL UI,LOCAL_ONLY,N/A,,LOCAL,LOCAL_ONLY,UI-only / navigation,—,N/A
OPS,B-M4 Business Operations,Business Operations,B-BO05,Business Operations Memory,696:9450,B-BO05-W06,Memory State,Derived Status,Canonical/derived mapping with unresolved contract detail,Memory maturity,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/memory,GET /v1/business/moments/{momentId}/operations/pulse; GET /v1/companies/{companyId}/vendors/summary,projection.business_memory,GET /v1/business/moments/:id/pulse | GET /v1/business/moments/:id/pulse (operations extras),WIRED,Ops Pulse fidelity + SQL extras,CL-29,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO05,Business Operations Memory,696:9450,B-BO05-W07,Learning Signals Summary,KPI Summary,Canonical/derived mapping with unresolved contract detail,Signals/history,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/memory,POST/GET /v1/companies/{companyId}/memory; POST /v1/companies/{companyId}/memory/{memoryId}/tags,projection.business_memory / memory.learning,GET /v1/business/moments/:id/memory,WIRED,Ops Memory layout bind,CL-18,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO05,Business Operations Memory,696:9450,B-BO05-W08,Learnings Discovered,KPI,Canonical/projection read,Learnings count,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/memory,GET /v1/business/moments/:momentId/memory,projection.business_memory,GET /v1/business/moments/:id/memory,WIRED,Ops Memory layout bind,—,EXISTING / VERIFY
OPS,B-M4 Business Operations,Business Operations,B-BO05,Business Operations Memory,696:9450,B-BO05-W09,Active Patterns,KPI,Canonical/projection read,Pattern count,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/memory,GET /v1/business/moments/:momentId/memory,projection.business_memory,GET /v1/business/moments/:id/memory,WIRED,Ops Memory layout bind,—,EXISTING / VERIFY
OPS,B-M4 Business Operations,Business Operations,B-BO05,Business Operations Memory,696:9450,B-BO05-W10,Accuracy Rate,Derived KPI,Canonical/derived mapping with unresolved contract detail,Intelligence reliability,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/memory,GET /v1/business/moments/{momentId}/operations/pulse; GET /v1/companies/{companyId}/vendors/summary,analytics.metric_current / projection.business_memory,,DEFERRED,AI/intelligence deferred — honest empty,CL-29,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO05,Business Operations Memory,696:9450,B-BO05-W11,Biggest Learning,AI Insight,Canonical/derived mapping with unresolved contract detail,Highest-impact rule,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/memory,POST/GET /v1/companies/{companyId}/memory; POST /v1/companies/{companyId}/memory/{memoryId}/tags,memory.learning + memory.pattern + memory.memory + ai.ai_insight,,DEFERRED,AI/intelligence deferred — honest empty,CL-18,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO05,Business Operations Memory,696:9450,B-BO05-W12,Learning Evidence,Evidence KPI,Canonical/derived mapping with unresolved contract detail,Supporting activities,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/memory,POST/GET /v1/companies/{companyId}/memory; POST /v1/companies/{companyId}/memory/{memoryId}/tags,memory.learning + memory.pattern + memory.memory + ai.ai_insight,GET /v1/business/moments/:id/memory,WIRED,Ops Memory layout bind,CL-18,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO05,Business Operations Memory,696:9450,B-BO05-W13,Pattern Network,Relationship Model,Canonical/derived mapping with unresolved contract detail,Operational relationships,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/memory,POST/GET /v1/companies/{companyId}/memory; POST /v1/companies/{companyId}/memory/{memoryId}/tags,memory.learning + memory.pattern + memory.memory + ai.ai_insight,GET /v1/business/moments/:id/memory,WIRED,Ops Memory layout bind,CL-18,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO05,Business Operations Memory,696:9450,B-BO05-W14,Vendor Consolidation → Cost Savings,Pattern,Canonical/derived mapping with unresolved contract detail,Learned relationship,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/memory,POST/GET /v1/companies/{companyId}/memory; POST /v1/companies/{companyId}/memory/{memoryId}/tags,memory.learning + memory.pattern + memory.memory + ai.ai_insight,GET /v1/business/moments/:id/memory,WIRED,Ops Memory layout bind,CL-18,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO05,Business Operations Memory,696:9450,B-BO05-W15,Approval Speed → Team Velocity,Pattern,Canonical/derived mapping with unresolved contract detail,Learned relationship,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/memory,POST/GET /v1/companies/{companyId}/memory; POST /v1/companies/{companyId}/memory/{memoryId}/tags,memory.learning + memory.pattern + memory.memory + ai.ai_insight,GET /v1/business/moments/:id/memory,WIRED,Ops Memory layout bind,CL-18,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO05,Business Operations Memory,696:9450,B-BO05-W16,Budget Tracking → Forecast Accuracy,Pattern,Canonical/derived mapping with unresolved contract detail,Learned relationship,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/memory,POST/GET /v1/companies/{companyId}/memory; POST /v1/companies/{companyId}/memory/{memoryId}/tags,memory.learning + memory.pattern + memory.memory + ai.ai_insight,GET /v1/business/moments/:id/memory,WIRED,Ops Memory layout bind,CL-18,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO05,Business Operations Memory,696:9450,B-BO05-W17,SLA Monitoring → Vendor Quality,Pattern,Canonical/derived mapping with unresolved contract detail,Learned relationship,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/memory,POST/GET /v1/companies/{companyId}/memory; POST /v1/companies/{companyId}/memory/{memoryId}/tags,memory.learning + memory.pattern + memory.memory + ai.ai_insight,GET /v1/business/moments/:id/memory,WIRED,Ops Memory layout bind,CL-18,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO05,Business Operations Memory,696:9450,B-BO05-W18,Pattern Confidence,Confidence KPI,Canonical/derived mapping with unresolved contract detail,Pattern reliability,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/memory,POST/GET /v1/companies/{companyId}/memory; POST /v1/companies/{companyId}/memory/{memoryId}/tags,memory.learning + memory.pattern + memory.memory + ai.ai_insight,GET /v1/business/moments/:id/memory,WIRED,Ops Memory layout bind,CL-18,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO05,Business Operations Memory,696:9450,B-BO05-W19,Business Playbook,AI Rule List,Canonical/derived mapping with unresolved contract detail,Reusable rules,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/memory,POST/GET /v1/companies/{companyId}/memory; POST /v1/companies/{companyId}/memory/{memoryId}/tags,memory.learning + memory.pattern + memory.memory + ai.ai_insight,GET /v1/business/moments/:id/memory,WIRED,Ops Memory layout bind,CL-18,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO05,Business Operations Memory,696:9450,B-BO05-W20,Playbook Evidence / Confidence,Evidence / Confidence,Canonical/derived mapping with unresolved contract detail,Signals and reliability,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/memory,POST/GET /v1/companies/{companyId}/memory; POST /v1/companies/{companyId}/memory/{memoryId}/tags,memory.learning + memory.pattern + memory.memory + ai.ai_insight,GET /v1/business/moments/:id/memory,WIRED,Ops Memory layout bind,CL-18,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO05,Business Operations Memory,696:9450,B-BO05-W21,Budget Playbook Rule,AI Rule,Canonical/derived mapping with unresolved contract detail,Spend tracking rule,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/memory,POST/GET /v1/companies/{companyId}/memory; POST /v1/companies/{companyId}/memory/{memoryId}/tags,memory.learning + memory.pattern + memory.memory + ai.ai_insight,GET /v1/business/moments/:id/memory,WIRED,Ops Memory layout bind,CL-18,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO05,Business Operations Memory,696:9450,B-BO05-W22,Vendor Playbook Rule,AI Rule,Canonical/derived mapping with unresolved contract detail,SLA review rule,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/memory,POST/GET /v1/companies/{companyId}/memory; POST /v1/companies/{companyId}/memory/{memoryId}/tags,memory.learning + memory.pattern + memory.memory + ai.ai_insight,GET /v1/business/moments/:id/memory,WIRED,Ops Memory layout bind,CL-18,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO05,Business Operations Memory,696:9450,B-BO05-W23,Success Memory,Memory List,Canonical/derived mapping with unresolved contract detail,Successful outcomes,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/memory,POST/GET /v1/companies/{companyId}/memory; POST /v1/companies/{companyId}/memory/{memoryId}/tags,memory.learning + memory.pattern + memory.memory + ai.ai_insight,GET /v1/business/moments/:id/memory,WIRED,Ops Memory layout bind,CL-18,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO05,Business Operations Memory,696:9450,B-BO05-W24,Risk Memory,Memory List,Canonical/derived mapping with unresolved contract detail,Operational risks,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/memory,POST/GET /v1/companies/{companyId}/memory; POST /v1/companies/{companyId}/memory/{memoryId}/tags,memory.learning + memory.pattern + memory.memory + ai.ai_insight,GET /v1/business/moments/:id/memory,WIRED,Ops Memory layout bind,CL-18,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO05,Business Operations Memory,696:9450,B-BO05-W25,Operations Wisdom,AI Insight,Canonical/derived mapping with unresolved contract detail,Synthesized knowledge,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/memory,POST/GET /v1/companies/{companyId}/memory; POST /v1/companies/{companyId}/memory/{memoryId}/tags,memory.learning + memory.pattern + memory.memory + ai.ai_insight,GET /v1/business/moments/:id/memory,WIRED,Ops Memory layout bind,CL-18,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO05,Business Operations Memory,696:9450,B-BO05-W26,Knowledge Journey,Timeline,Canonical/derived mapping with unresolved contract detail,Evolution of knowledge,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/memory,POST/GET /v1/companies/{companyId}/memory; POST /v1/companies/{companyId}/memory/{memoryId}/tags,memory.learning + memory.pattern + memory.memory + ai.ai_insight,GET /v1/business/moments/:id/memory,WIRED,Ops Memory layout bind,CL-18,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO05,Business Operations Memory,696:9450,B-BO05-W27,Record a Learning,CTA,Canonical/derived mapping with unresolved contract detail,Adds learning,CANONICAL,Memory.Learning.Create — HTTP route TBD,POST/GET /v1/companies/{companyId}/memory; POST /v1/companies/{companyId}/memory/{memoryId}/tags,memory.learning,GET /v1/business/moments/:id/memory,WIRED,Ops Memory layout bind,CL-18,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO05,Business Operations Memory,696:9450,B-BO05-W28,Share with Team,CTA,Canonical requirement not fully supported,Shares insight,CANONICAL / CONTRACT GAP,BusinessMemory.Share — HTTP route TBD,GET/POST /v1/companies/{companyId}/vendors; GET/PATCH /v1/vendors/{vendorId}; GET/POST /v1/vendors/{vendorId}/contracts; POST /v1/contracts/{contractId}/slas; POST /v1/slas/{slaId}/checks,sharing/notification command TBD,,DEFERRED,AI/intelligence deferred — honest empty,CL-27,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO06,Business Operations Action Center,692:37745,B-BO06-W01,Active Moment Module Selector,Selector,Local UI / navigation,No canonical persistence,LOCAL UI,LOCAL_ONLY,N/A,,LOCAL,LOCAL_ONLY,UI-only / navigation,—,N/A
OPS,B-M4 Business Operations,Business Operations,B-BO06,Business Operations Action Center,692:37745,B-BO06-W02,Company Context,Filter Chip,Local UI / navigation,No canonical persistence,LOCAL UI,LOCAL_ONLY,N/A,,LOCAL,LOCAL_ONLY,UI-only / navigation,—,N/A
OPS,B-M4 Business Operations,Business Operations,B-BO06,Business Operations Action Center,692:37745,B-BO06-W03,Budget Ops Context,Filter Chip,Local UI / navigation,No canonical persistence,LOCAL UI,LOCAL_ONLY,N/A,,LOCAL,LOCAL_ONLY,UI-only / navigation,—,N/A
OPS,B-M4 Business Operations,Business Operations,B-BO06,Business Operations Action Center,692:37745,B-BO06-W04,Vendor Management Context,Filter Chip,Local UI / navigation,No canonical persistence,LOCAL UI,LOCAL_ONLY,N/A,,LOCAL,LOCAL_ONLY,UI-only / navigation,—,N/A
OPS,B-M4 Business Operations,Business Operations,B-BO06,Business Operations Action Center,692:37745,B-BO06-W05,Search Actions,Search Input,Local UI / navigation,No canonical persistence,LOCAL UI,LOCAL_ONLY,N/A,,LOCAL,LOCAL_ONLY,UI-only / navigation,—,N/A
OPS,B-M4 Business Operations,Business Operations,B-BO06,Business Operations Action Center,692:37745,B-BO06-W06,Log Spend Entry,Action Card,Canonical/derived mapping with unresolved contract detail,Starts spend capture,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/actions,POST /v1/governance/approval-requests; GET/PATCH /v1/governance/approval-requests/{approvalId},projection.available_action,POST /v1/moments/:id/business-expenses,WIRED,Live business-expenses,CL-15,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO06,Business Operations Action Center,692:37745,B-BO06-W07,Update Vendor,Action Card,Canonical/derived mapping with unresolved contract detail,Starts vendor update,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/actions,POST /v1/governance/approval-requests; GET/PATCH /v1/governance/approval-requests/{approvalId},projection.available_action,LOCAL,LOCAL_ONLY,Action center chrome / navigation,CL-15,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO06,Business Operations Action Center,692:37745,B-BO06-W08,Request Approval,Action Card,Canonical/derived mapping with unresolved contract detail,Creates approval request,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/actions,POST /v1/governance/approval-requests; GET/PATCH /v1/governance/approval-requests/{approvalId},projection.available_action,LOCAL,LOCAL_ONLY,Action center chrome / navigation,CL-15,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO06,Business Operations Action Center,692:37745,B-BO06-W09,Report Issue,Action Card,Canonical/derived mapping with unresolved contract detail,Creates issue,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/actions,POST /v1/governance/approval-requests; GET/PATCH /v1/governance/approval-requests/{approvalId},projection.available_action,LOCAL,LOCAL_ONLY,Action center chrome / navigation,CL-15,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO06,Business Operations Action Center,692:37745,B-BO06-W10,Log Improvement,Action Card,Canonical/derived mapping with unresolved contract detail,Records optimization,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/actions,POST/GET /v1/business/moments/{momentId}/improvements,projection.available_action,LOCAL,LOCAL_ONLY,Action center chrome / navigation,CL-26,IMPLEMENTATION REQUIRED
